rownum,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value
0,dog-tracking-projekt-2020-08-27_17-18-48_dst_balu3_bp,0,0,132.7987294,3184,132.7987294,Balu3,trial,trial
1,dog-tracking-projekt-2020-08-27_17-18-48_dst_balu3_bp,2.460780475,59,86.62781434,2077,84.16703387,Balu3,interest_area,stranger
2,dog-tracking-projekt-2020-08-27_17-18-48_dst_balu3_bp,92.38353817,2215,104.0618184,2495,11.67828022,Balu3,interest_area,stranger
3,dog-tracking-projekt-2020-08-27_17-25-03_dst_balu3_op,0,0,122.2054167,2930,122.2054167,Balu3,trial,trial
4,dog-tracking-projekt-2020-08-27_17-30-01_dst_balu3_sp,0,0,121.4540213,2912,121.4540213,Balu3,trial,trial
5,dog-tracking-projekt-2020-08-27_17-34-34_dst_balu3_np,0,0,121.9540216,2924,121.9540216,Balu3,trial,trial
6,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,0,0,1.710032504,41,1.710032504,Albi,interest_area,stranger
7,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,0,0,120.4530213,2888,120.4530213,Albi,trial,trial
8,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,2.001989273,48,3.08640013,74,1.084410856,Albi,interest_area,objects
9,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,12.22047619,293,12.92951406,310,0.709037868,Albi,interest_area,caregiver
10,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,16.4747034,395,18.14302779,435,1.668324394,Albi,interest_area,caregiver
11,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,21.31284414,511,22.81433609,547,1.501491955,Albi,interest_area,objects
12,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,23.31483341,559,25.60877946,614,2.293946042,Albi,interest_area,door_left
13,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,33.44990411,802,33.90869332,813,0.458789208,Albi,interest_area,door_right
14,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,48.214575,1156,51.92659678,1245,3.712021778,Albi,interest_area,objects
15,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,54.22054282,1300,57.80744027,1386,3.586897448,Albi,interest_area,stranger
16,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,58.26622948,1397,61.01896473,1463,2.752735251,Albi,interest_area,door_right
17,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,76.24242483,1828,78.57807898,1884,2.335654152,Albi,interest_area,caregiver
18,dog-tracking-projekt-2020-08-27_18-05-19_dst_albi_bp,81.74789533,1960,120.4530213,2888,38.70512595,Albi,interest_area,caregiver
19,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,0,0,121.8707295,2922,121.8707295,Albi,trial,trial
20,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,1.292947507,31,1.793443316,43,0.500495809,Albi,interest_area,stranger
21,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,2.252231141,54,5.422037932,130,3.169806791,Albi,interest_area,door_right
22,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,5.797409789,139,8.341596818,200,2.54418703,Albi,interest_area,stranger
23,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,8.633552707,207,72.65530829,1742,64.02175558,Albi,interest_area,door_right
24,dog-tracking-projekt-2020-08-27_18-10-47_dst_albi_sp,74.40704362,1784,121.8707295,2922,47.4636859,Albi,interest_area,door_right
25,dog-tracking-projekt-2020-08-27_18-21-41_dst_albi_op,133.8420417,3209,247.8309167,5942,113.988875,Albi,trial,trial
26,dog-tracking-projekt-2020-08-27_18-21-41_dst_albi_op,143.1847083,3433,196.2794167,4706,53.09470833,Albi,interest_area,caregiver
27,dog-tracking-projekt-2020-08-27_18-21-41_dst_albi_op,200.7422083,4813,247.8309167,5942,47.08870833,Albi,interest_area,caregiver
28,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,0,0,143.3090213,3436,143.3090213,Albi,trial,trial
29,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,9.300905632,223,56.72301193,1360,47.42210629,Albi,interest_area,door_right
30,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,56.84813622,1363,61.85310786,1483,5.00497164,Albi,interest_area,stranger
31,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,62.14506454,1490,78.03584949,1871,15.89078496,Albi,interest_area,door_right
32,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,78.11926569,1873,78.91171953,1892,0.792453843,Albi,interest_area,stranger
33,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,79.16196811,1898,92.80051583,2225,13.63854772,Albi,interest_area,door_left
34,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,93.00905632,2230,93.88492636,2251,0.875870037,Albi,interest_area,stranger
35,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,94.26029923,2260,94.30200733,2261,0.041708097,Albi,interest_area,caregiver
36,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,94.30200733,2261,102.8938753,2467,8.591867983,Albi,interest_area,door_right
37,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,103.0189996,2470,108.7330089,2607,5.71400929,Albi,interest_area,stranger
38,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,109.0249656,2614,111.2354947,2667,2.210529141,Albi,interest_area,door_left
39,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,111.360619,2670,112.4033214,2695,1.042702425,Albi,interest_area,stranger
40,dog-tracking-projekt-2020-08-27_18-31-02_dst_albi_np,112.5284457,2698,143.3924375,3438,30.86399178,Albi,interest_area,door_right
41,dog-tracking-projekt-2020-08-28_17-01-31_dst_amy8_bp,0,0,121.4540213,2912,121.4540213,Amy8,trial,trial
42,dog-tracking-projekt-2020-08-28_17-01-31_dst_amy8_bp,4.087394947,98,5.38034641,129,1.292951463,Amy8,interest_area,objects
43,dog-tracking-projekt-2020-08-28_17-01-31_dst_amy8_bp,12.92951463,310,15.09833644,362,2.168821809,Amy8,interest_area,stranger
44,dog-tracking-projekt-2020-08-28_17-01-31_dst_amy8_bp,15.39029322,369,17.43399069,418,2.043697473,Amy8,interest_area,objects
45,dog-tracking-projekt-2020-08-28_17-13-31_dst_amy8_op,0,0,122.87275,2946,122.87275,Amy8,trial,trial
46,dog-tracking-projekt-2020-08-28_17-09-43_dst_amy8_sp,0,0,125.8750213,3018,125.8750213,Amy8,trial,trial
47,dog-tracking-projekt-2020-08-28_17-05-51_dst_amy8_np,0,0,136.3028333,3268,136.3028333,Amy8,trial,trial
48,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,0,0,1.16782382,28,1.16782382,Akin,interest_area,caregiver
49,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,0,0,120.1190215,2880,120.1190215,Akin,trial,trial
50,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,6.923526934,166,8.96721862,215,2.043691685,Akin,interest_area,stranger
51,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,9.342590562,224,10.34358241,248,1.000991846,Akin,interest_area,door_right
52,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,16.8917374,405,18.68518112,448,1.793443724,Akin,interest_area,objects
53,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,26.15091198,627,27.9443557,670,1.793443724,Akin,interest_area,objects
54,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,29.57096745,709,35.57691852,853,6.005951076,Akin,interest_area,stranger
55,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,35.86887448,860,37.07840629,889,1.209531814,Akin,interest_area,objects
56,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,53.3028158,1278,55.51333946,1331,2.21052366,Akin,interest_area,caregiver
57,dog-tracking-projekt-2020-09-03_10-56-59_dst_akin_bp,104.8956039,2515,106.8975875,2563,2.001983692,Akin,interest_area,caregiver
58,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,0,0,119.7029167,2870,119.7029167,Akin,trial,trial
59,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,4.838166667,116,8.800458333,211,3.962291667,Akin,interest_area,caregiver
60,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,9.968291667,239,12.17883333,292,2.210541667,Akin,interest_area,caregiver
61,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,35.5355,852,36.87016667,884,1.334666667,Akin,interest_area,caregiver
62,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,37.24554167,893,39.33095833,943,2.085416667,Akin,interest_area,objects
63,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,65.39866667,1568,68.193125,1635,2.794458333,Akin,interest_area,objects
64,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,70.36195833,1687,72.11370833,1729,1.75175,Akin,interest_area,objects
65,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,73.03129167,1751,75.65891667,1814,2.627625,Akin,interest_area,stranger
66,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,76.28454167,1829,77.66091667,1862,1.376375,Akin,interest_area,door_left
67,dog-tracking-projekt-2020-09-03_11-07-57_dst_akin_op,104.3959583,2503,106.3145417,2549,1.918583333,Akin,interest_area,caregiver
68,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,0,0,120.2027294,2882,120.2027294,Akin,trial,trial
69,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,13.55513083,325,16.09932462,386,2.544193787,Akin,interest_area,stranger
70,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,16.51640557,396,55.17980951,1323,38.66340394,Akin,interest_area,door_right
71,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,55.47176617,1330,57.7240033,1384,2.252237123,Akin,interest_area,stranger
72,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,58.14108424,1394,75.74190028,1816,17.60081603,Akin,interest_area,door_left
73,dog-tracking-projekt-2020-09-03_11-12-57_dst_akin_sp,79.45392072,1905,83.04081688,1991,3.586896159,Akin,interest_area,caregiver
74,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,0,0,1.960277722,47,1.960277722,Akin,interest_area,door_left
75,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,0,0,119.9523134,2876,119.9523134,Akin,trial,trial
76,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,2.419066125,58,4.087387591,98,1.668321466,Akin,interest_area,stranger
77,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,4.838132251,116,20.1449817,483,15.30684945,Akin,interest_area,door_right
78,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,20.6037701,494,21.18768262,508,0.583912513,Akin,interest_area,stranger
79,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,23.69016481,568,26.44289523,634,2.752730419,Akin,interest_area,caregiver
80,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,42.70902952,1024,92.13305295,2209,49.42402342,Akin,interest_area,door_left
81,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,92.50842528,2218,94.80236729,2273,2.293942015,Akin,interest_area,stranger
82,dog-tracking-projekt-2020-09-03_11-03-43_dst_akin_np,95.21944766,2283,96.1787325,2306,0.959284843,Akin,interest_area,door_right
83,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,0,0,0.5004975,12,0.5004975,Zuri,interest_area,objects
84,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,0,0,133.7162488,3206,133.7162488,Zuri,trial,trial
85,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,3.5034825,84,5.547180625,133,2.043698125,Zuri,interest_area,stranger
86,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,9.300911875,223,13.09635125,314,3.795439375,Zuri,interest_area,caregiver
87,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,13.55514063,325,14.63955188,351,1.08441125,Zuri,interest_area,door_left
88,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,19.35257,464,22.14701438,531,2.794444375,Zuri,interest_area,objects
89,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,24.89975063,597,26.44295125,634,1.543200625,Zuri,interest_area,objects
90,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,26.77661625,642,27.15198938,651,0.375373125,Zuri,interest_area,caregiver
91,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,27.15198938,651,32.07354813,769,4.92155875,Zuri,interest_area,door_right
92,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,32.78258625,786,34.70116,832,1.91857375,Zuri,interest_area,caregiver
93,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,37.91268563,909,42.66741188,1023,4.75472625,Zuri,interest_area,stranger
94,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,46.8799325,1124,47.83921938,1147,0.959286875,Zuri,interest_area,objects
95,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,48.381425,1160,49.46583625,1186,1.08441125,Zuri,interest_area,caregiver
96,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,51.050745,1224,52.92761063,1269,1.876865625,Zuri,interest_area,objects
97,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,58.391375,1400,59.39237,1424,1.000995,Zuri,interest_area,door_right
98,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,61.14411125,1466,65.77371313,1577,4.629601875,Zuri,interest_area,door_right
99,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,66.44104313,1593,72.28018063,1733,5.8391375,Zuri,interest_area,caregiver
100,dog-tracking-projekt-2020-09-03_11-20-09_dst_zuri_bp,74.61583563,1789,133.7162488,3206,59.10041313,Zuri,interest_area,caregiver
101,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,0,0,120.6205,2892,120.6205,Zuri,trial,trial
102,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,4.25425,102,6.715041667,161,2.460791667,Zuri,interest_area,caregiver
103,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,7.090416667,170,21.85516667,524,14.76475,Zuri,interest_area,door_right
104,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,22.18883333,532,25.19183333,604,3.003,Zuri,interest_area,caregiver
105,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,25.98429167,623,30.405375,729,4.421083333,Zuri,interest_area,door_left
106,dog-tracking-projekt-2020-09-03_11-26-01_dst_zuri_op,31.36466667,752,36.45308333,874,5.088416667,Zuri,interest_area,caregiver
107,dog-tracking-projekt-2020-09-03_11-35-00_dst_zuri_sp,0,0,120.4536667,2888,120.4536667,Zuri,trial,trial
108,dog-tracking-projekt-2020-09-03_11-35-00_dst_zuri_sp,17.26725,414,17.5175,420,0.25025,Zuri,interest_area,caregiver
109,dog-tracking-projekt-2020-09-03_11-35-00_dst_zuri_sp,18.18483333,436,110.0682917,2639,91.88345833,Zuri,interest_area,door_right
110,dog-tracking-projekt-2020-09-03_11-35-00_dst_zuri_sp,110.5270833,2650,112.86275,2706,2.335666667,Zuri,interest_area,caregiver
111,dog-tracking-projekt-2020-09-03_11-35-00_dst_zuri_sp,113.4466667,2720,120.5370833,2890,7.090416667,Zuri,interest_area,door_left
112,dog-tracking-projekt-2020-09-03_11-30-23_dst_zuri_np,0,0,120.5366048,2890,120.5366048,Zuri,trial,trial
113,dog-tracking-projekt-2020-09-03_11-30-23_dst_zuri_np,4.129108608,99,48.92368078,1173,44.79457218,Zuri,interest_area,door_left
114,dog-tracking-projekt-2020-09-03_11-30-23_dst_zuri_np,49.5493033,1188,51.96837703,1246,2.41907373,Zuri,interest_area,caregiver
115,dog-tracking-projekt-2020-09-03_11-30-23_dst_zuri_np,53.59499557,1285,120.7034375,2894,67.10844193,Zuri,interest_area,door_right
116,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,0,0,122.1210215,2928,122.1210215,Timo2,trial,trial
117,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,1.00099198,24,6.297907871,151,5.296915892,Timo2,interest_area,objects
118,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,7.34060785,176,8.049643835,193,0.709035985,Timo2,interest_area,caregiver
119,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,11.84507176,284,17.05857165,409,5.213499893,Timo2,interest_area,caregiver
120,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,19.97813159,479,24.98309149,599,5.004959898,Timo2,interest_area,stranger
121,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,25.56700348,613,27.52727944,660,1.96027596,Timo2,interest_area,door_right
122,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,42.20849514,1012,50.55009497,1212,8.341599829,Timo2,interest_area,caregiver
123,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,54.38723089,1304,57.72387082,1384,3.336639932,Timo2,interest_area,objects
124,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,58.4746148,1402,65.60668266,1573,7.132067854,Timo2,interest_area,door_left
125,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,79.91252637,1916,81.41401433,1952,1.501487969,Timo2,interest_area,caregiver
126,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,82.58183831,1980,92.46663411,2217,9.884795798,Timo2,interest_area,objects
127,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,94.09324608,2256,97.930382,2348,3.837135922,Timo2,interest_area,objects
128,dog-tracking-projekt-2020-08-28_18-18-01_dst_timo2_bp,109.6920378,2630,122.1210215,2928,12.42898375,Timo2,interest_area,caregiver
129,dog-tracking-projekt-2020-08-28_18-32-43_dst_timo2_op,0,0,121.0375833,2902,121.0375833,Timo2,trial,trial
130,dog-tracking-projekt-2020-08-28_18-32-43_dst_timo2_op,13.30495833,319,28.403375,681,15.09841667,Timo2,interest_area,caregiver
131,dog-tracking-projekt-2020-08-28_18-22-39_dst_timo2_sp,0,0,120.7873333,2896,120.7873333,Timo2,trial,trial
132,dog-tracking-projekt-2020-08-28_18-22-39_dst_timo2_sp,13.013,312,59.89316667,1436,46.88016667,Timo2,interest_area,door_right
133,dog-tracking-projekt-2020-08-28_18-22-39_dst_timo2_sp,60.26854167,1445,62.77104167,1505,2.5025,Timo2,interest_area,stranger
134,dog-tracking-projekt-2020-08-28_18-22-39_dst_timo2_sp,63.22983333,1516,63.35495833,1519,0.125125,Timo2,interest_area,caregiver
135,dog-tracking-projekt-2020-08-28_18-22-39_dst_timo2_sp,63.35495833,1519,120.87075,2898,57.51579167,Timo2,interest_area,door_left
136,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,0,0,26.5265,636,26.5265,Timo2,interest_area,door_left
137,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,0,0,120.12,2880,120.12,Timo2,trial,trial
138,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,27.027,648,28.82045833,691,1.793458333,Timo2,interest_area,stranger
139,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,29.23754167,701,62.5625,1500,33.32495833,Timo2,interest_area,door_right
140,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,62.89616667,1508,64.89816667,1556,2.002,Timo2,interest_area,stranger
141,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,65.190125,1563,92.5925,2220,27.402375,Timo2,interest_area,door_left
142,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,92.80104167,2225,95.34525,2286,2.544208333,Timo2,interest_area,stranger
143,dog-tracking-projekt-2020-08-28_18-28-55_dst_timo2_np,95.92916667,2300,96.76333333,2320,0.834166667,Timo2,interest_area,door_right
144,dog-tracking-projekt-2020-08-28_18-54-54_dst_mailo_bp,0,0,120.8697295,2898,120.8697295,Mailo,trial,trial
145,dog-tracking-projekt-2020-08-28_18-54-54_dst_mailo_bp,3.294930515,79,30.6136582,734,27.31872769,Mailo,interest_area,caregiver
146,dog-tracking-projekt-2020-08-28_18-54-54_dst_mailo_bp,35.07641219,841,102.017722,2446,66.94130983,Mailo,interest_area,caregiver
147,dog-tracking-projekt-2020-08-28_18-54-54_dst_mailo_bp,108.4407511,2600,113.6125408,2724,5.171789669,Mailo,interest_area,stranger
148,dog-tracking-projekt-2020-08-28_18-54-54_dst_mailo_bp,117.0325952,2806,120.8697295,2898,3.83713427,Mailo,interest_area,caregiver
149,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,0,0,121.2878333,2908,121.2878333,Mailo,trial,trial
150,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,5.171833333,124,9.718041667,233,4.546208333,Mailo,interest_area,caregiver
151,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,10.09341667,242,13.43008333,322,3.336666667,Mailo,interest_area,door_right
152,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,13.80545833,331,15.890875,381,2.085416667,Mailo,interest_area,caregiver
153,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,16.30795833,391,19.144125,459,2.836166667,Mailo,interest_area,door_left
154,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,19.31095833,463,28.77875,690,9.467791667,Mailo,interest_area,caregiver
155,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,29.44608333,706,33.408375,801,3.962291667,Mailo,interest_area,door_right
156,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,37.20383333,892,39.58120833,949,2.377375,Mailo,interest_area,objects
157,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,39.58120833,949,52.01029167,1247,12.42908333,Mailo,interest_area,caregiver
158,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,59.47608333,1426,63.48008333,1522,4.004,Mailo,interest_area,door_left
159,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,63.73033333,1528,74.86645833,1795,11.136125,Mailo,interest_area,caregiver
160,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,75.450375,1809,86.25283333,2068,10.80245833,Mailo,interest_area,door_right
161,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,86.75333333,2080,99.51608333,2386,12.76275,Mailo,interest_area,caregiver
162,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,99.76633333,2392,105.9391667,2540,6.172833333,Mailo,interest_area,door_left
163,dog-tracking-projekt-2020-08-28_18-41-25_dst_mailo_op,106.231125,2547,121.2878333,2908,15.05670833,Mailo,interest_area,caregiver
164,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,0,0,121.1200215,2904,121.1200215,Mailo,trial,trial
165,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,4.50446361,108,12.63752291,303,8.133059295,Mailo,interest_area,door_left
166,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,13.05460287,313,20.27008624,486,7.215483375,Mailo,interest_area,caregiver
167,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,20.7288742,497,28.06948157,673,7.340607364,Mailo,interest_area,door_left
168,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,29.82121742,715,39.62259657,950,9.801379151,Mailo,interest_area,door_left
169,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,39.83113655,955,42.37532433,1016,2.54418778,Mailo,interest_area,caregiver
170,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,43.16777626,1035,51.38425155,1232,8.216475288,Mailo,interest_area,door_right
171,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,53.1359874,1274,54.97113924,1318,1.835151841,Mailo,interest_area,caregiver
172,dog-tracking-projekt-2020-08-28_18-46-31_dst_mailo_sp,55.51334319,1331,121.1200215,2904,65.60667832,Mailo,interest_area,door_left
173,dog-tracking-projekt-2020-08-28_18-50-31_dst_mailo_np,0,0,120.2860214,2884,120.2860214,Mailo,trial,trial
174,dog-tracking-projekt-2020-08-28_18-50-31_dst_mailo_np,9.092355293,218,25.77557601,618,16.68322072,Mailo,interest_area,door_left
175,dog-tracking-projekt-2020-08-28_18-50-31_dst_mailo_np,26.02582432,624,35.9106326,861,9.884808277,Mailo,interest_area,caregiver
176,dog-tracking-projekt-2020-08-28_18-50-31_dst_mailo_np,36.49454533,875,119.2850282,2860,82.79048283,Mailo,interest_area,door_left
177,dog-tracking-projekt-2020-08-28_18-50-31_dst_mailo_np,119.4518604,2864,120.2860214,2884,0.834161036,Mailo,interest_area,caregiver
178,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,0,0,122.2047294,2930,122.2047294,Arkani2,trial,trial
179,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,5.004971853,120,22.43895714,538,17.43398529,Arkani2,interest_area,caregiver
180,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,24.77461067,594,26.90172371,645,2.127113037,Arkani2,interest_area,stranger
181,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,29.07054484,697,41.70809877,1000,12.63755393,Arkani2,interest_area,caregiver
182,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,44.2105847,1060,44.62766569,1070,0.417080988,Arkani2,interest_area,stranger
183,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,44.75278998,1073,49.50751324,1187,4.75472326,Arkani2,interest_area,door_left
184,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,51.55121008,1236,54.80444179,1314,3.253231704,Arkani2,interest_area,caregiver
185,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,57.7240087,1384,88.50458559,2122,30.78057689,Arkani2,interest_area,door_left
186,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,93.80151414,2249,94.09347083,2256,0.291956691,Arkani2,interest_area,stranger
187,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,94.21859513,2259,98.72306979,2367,4.504474667,Arkani2,interest_area,door_left
188,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,100.5582261,2411,108.9832621,2613,8.425035952,Arkani2,interest_area,caregiver
189,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,110.7350022,2655,116.2821794,2788,5.547177137,Arkani2,interest_area,door_left
190,dog-tracking-projekt-2020-09-09_09-45-12_dst_arkani2_bp,118.4510005,2840,122.2047294,2930,3.753728889,Arkani2,interest_area,caregiver
191,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,0,0,120.2027294,2882,120.2027294,Arkani2,trial,trial
192,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,0.625621423,15,1.334659036,32,0.709037613,Arkani2,interest_area,caregiver
193,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,3.962269012,95,9.801402294,235,5.839133281,Arkani2,interest_area,caregiver
194,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,16.30786509,391,16.59982176,398,0.291956664,Arkani2,interest_area,stranger
195,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,16.72494604,401,20.64550696,495,3.920560917,Arkani2,interest_area,door_left
196,dog-tracking-projekt-2020-09-09_09-35-59_dst_arkani2_op,22.68920361,544,25.1916893,604,2.502485692,Arkani2,interest_area,caregiver
